Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1203	25000	125000
2	Spectrogram 1	1	0.1673	0.227	25000	125000
3	Spectrogram 1	1	0.2782	0.4062	25000	125000
4	Spectrogram 1	1	0.4489	0.5129	25000	125000
5	Spectrogram 1	1	0.5555	0.6153	25000	125000
6	Spectrogram 1	1	1.1529	1.3577	25000	125000
7	Spectrogram 1	1	1.3961	1.571	25000	125000
8	Spectrogram 1	1	1.6051	1.6734	25000	125000
9	Spectrogram 1	1	1.7246	1.8611	25000	125000
10	Spectrogram 1	1	1.8782	1.9763	25000	125000
