Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0734	0.2483	25000	125000
3	Spectrogram 1	1	0.3123	0.4915	25000	125000
4	Spectrogram 1	1	0.5299	0.7433	25000	125000
5	Spectrogram 1	1	0.7731	0.867	25000	125000
6	Spectrogram 1	1	0.9865	1.1827	25000	125000
7	Spectrogram 1	1	1.2041	1.2979	25000	125000
8	Spectrogram 1	1	1.3278	1.4771	25000	125000
9	Spectrogram 1	1	1.5155	1.6947	25000	125000
10	Spectrogram 1	1	1.7246	1.8825	25000	125000
