Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.1459	25000	125000
2	Spectrogram 1	1	0.1587	0.3422	25000	125000
3	Spectrogram 1	1	0.3763	0.547	25000	125000
4	Spectrogram 1	1	0.5769	0.7603	25000	125000
5	Spectrogram 1	1	0.7817	0.931	25000	125000
6	Spectrogram 1	1	0.9481	1.1401	25000	125000
7	Spectrogram 1	1	1.1657	1.3747	25000	125000
8	Spectrogram 1	1	1.3961	1.6307	25000	125000
9	Spectrogram 1	1	1.6478	1.8099	25000	125000
10	Spectrogram 1	1	1.8441	1.9763	25000	125000
