Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1758	0.2569	25000	125000
2	Spectrogram 1	1	0.2782	0.3294	25000	125000
3	Spectrogram 1	1	0.3934	0.4531	25000	125000
4	Spectrogram 1	1	0.5129	0.5641	25000	125000
5	Spectrogram 1	1	0.6238	0.6622	25000	125000
6	Spectrogram 1	1	0.7262	0.7774	25000	125000
7	Spectrogram 1	1	1.0547	1.1273	25000	125000
8	Spectrogram 1	1	1.187	1.2937	25000	125000
9	Spectrogram 1	1	1.4473	1.5326	25000	125000
10	Spectrogram 1	1	1.7502	1.9081	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
