Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1075	0.1587	25000	125000
2	Spectrogram 1	1	0.2569	0.3721	25000	125000
3	Spectrogram 1	1	0.5043	0.5726	25000	125000
4	Spectrogram 1	1	0.5897	0.7177	25000	125000
5	Spectrogram 1	1	0.7646	0.8115	25000	125000
6	Spectrogram 1	1	0.8499	0.9481	25000	125000
7	Spectrogram 1	1	0.9822	1.0547	25000	125000
8	Spectrogram 1	1	1.1102	1.1571	25000	125000
9	Spectrogram 1	1	1.2041	1.2723	25000	125000
10	Spectrogram 1	1	1.5497	1.7033	25000	125000
11	Spectrogram 1	1	1.7502	1.9038	25000	125000
