Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0905	0.1374	25000	125000
3	Spectrogram 1	1	0.1673	0.2441	25000	125000
4	Spectrogram 1	1	0.2825	0.3593	25000	125000
5	Spectrogram 1	1	0.4062	0.4489	25000	125000
6	Spectrogram 1	1	0.9993	1.0718	25000	125000
7	Spectrogram 1	1	1.1315	1.187	25000	125000
8	Spectrogram 1	1	1.2467	1.3449	25000	125000
9	Spectrogram 1	1	1.3961	1.5155	25000	125000
10	Spectrogram 1	1	1.5369	1.6179	25000	125000
11	Spectrogram 1	1	1.6649	1.8014	25000	125000
12	Spectrogram 1	1	1.9379	1.9763	25000	125000
