Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.291	0.355	25000	125000
2	Spectrogram 1	1	0.4019	0.483	25000	125000
3	Spectrogram 1	1	0.611	0.6707	25000	125000
4	Spectrogram 1	1	0.7049	0.7817	25000	125000
5	Spectrogram 1	1	0.8115	0.867	25000	125000
6	Spectrogram 1	1	0.9139	1.0377	25000	125000
7	Spectrogram 1	1	1.0505	1.1059	25000	125000
8	Spectrogram 1	1	1.5113	1.5539	25000	125000
9	Spectrogram 1	1	1.5923	1.6478	25000	125000
10	Spectrogram 1	1	1.7033	1.7417	25000	125000
11	Spectrogram 1	1	1.8697	1.9166	25000	125000
