Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.1374	25000	125000
2	Spectrogram 1	1	0.3081	0.4062	25000	125000
3	Spectrogram 1	1	0.5299	0.6281	25000	125000
4	Spectrogram 1	1	0.7305	0.803	25000	125000
5	Spectrogram 1	1	0.8414	0.9097	25000	125000
6	Spectrogram 1	1	0.995	1.0718	25000	125000
7	Spectrogram 1	1	1.3278	1.4771	25000	125000
8	Spectrogram 1	1	1.5369	1.5838	25000	125000
9	Spectrogram 1	1	1.6307	1.6862	25000	125000
10	Spectrogram 1	1	1.7246	1.8483	25000	125000
