Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.931	0.9822	25000	125000
2	Spectrogram 1	1	1.0206	1.0803	25000	125000
3	Spectrogram 1	1	1.1273	1.1785	25000	125000
4	Spectrogram 1	1	1.2169	1.2595	25000	125000
5	Spectrogram 1	1	1.3065	1.3833	25000	125000
6	Spectrogram 1	1	1.4217	1.4643	25000	125000
7	Spectrogram 1	1	1.5155	1.5582	25000	125000
8	Spectrogram 1	1	1.5966	1.6606	25000	125000
9	Spectrogram 1	1	1.699	1.763	25000	125000
10	Spectrogram 1	1	1.8142	1.8995	25000	125000
11	Spectrogram 1	1	1.9379	1.9763	25000	125000
