Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.7006	0.8073	25000	125000
2	Spectrogram 1	1	0.8158	0.9651	25000	125000
3	Spectrogram 1	1	0.9865	1.1102	25000	125000
4	Spectrogram 1	1	1.1443	1.2723	25000	125000
5	Spectrogram 1	1	1.3107	1.4686	25000	125000
6	Spectrogram 1	1	1.4899	1.5795	25000	125000
7	Spectrogram 1	1	1.6051	1.6649	25000	125000
8	Spectrogram 1	1	1.7033	1.7801	25000	125000
9	Spectrogram 1	1	1.8057	1.8995	25000	125000
10	Spectrogram 1	1	1.9337	1.9763	25000	125000
