Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1289	25000	125000
2	Spectrogram 1	1	0.1801	0.3379	25000	125000
3	Spectrogram 1	1	0.3849	0.5641	25000	125000
4	Spectrogram 1	1	0.5982	0.7134	25000	125000
5	Spectrogram 1	1	0.7475	0.8969	25000	125000
6	Spectrogram 1	1	0.931	1.0931	25000	125000
7	Spectrogram 1	1	1.1913	1.2595	25000	125000
8	Spectrogram 1	1	1.3022	1.4558	25000	125000
9	Spectrogram 1	1	1.5198	1.6777	25000	125000
10	Spectrogram 1	1	1.7161	1.8398	25000	125000
11	Spectrogram 1	1	1.8569	1.9337	25000	125000
12	Spectrogram 1	1	1.9507	1.9763	25000	125000
