Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.227	0.2825	25000	125000
3	Spectrogram 1	1	0.3507	0.3934	25000	125000
4	Spectrogram 1	1	0.7305	0.7774	25000	125000
5	Spectrogram 1	1	0.8713	0.9054	25000	125000
6	Spectrogram 1	1	0.9907	1.0931	25000	125000
7	Spectrogram 1	1	1.1145	1.2467	25000	125000
8	Spectrogram 1	1	1.2851	1.3278	25000	125000
9	Spectrogram 1	1	1.4046	1.5155	25000	125000
10	Spectrogram 1	1	1.5966	1.6691	25000	125000
11	Spectrogram 1	1	1.7118	1.8739	25000	125000
12	Spectrogram 1	1	1.8995	1.9593	25000	125000
