Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0563	0.099	25000	125000
3	Spectrogram 1	1	0.1331	0.2142	25000	125000
4	Spectrogram 1	1	0.2355	0.3763	25000	125000
5	Spectrogram 1	1	0.3977	0.6067	25000	125000
6	Spectrogram 1	1	0.6451	0.8201	25000	125000
7	Spectrogram 1	1	0.8755	0.9694	25000	125000
8	Spectrogram 1	1	1.0163	1.1785	25000	125000
9	Spectrogram 1	1	1.2297	1.4046	25000	125000
10	Spectrogram 1	1	1.6606	1.7331	25000	125000
11	Spectrogram 1	1	1.8526	1.9294	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
