Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.2227	0.2782	25000	125000
3	Spectrogram 1	1	0.3379	0.3934	25000	125000
4	Spectrogram 1	1	0.4403	0.5129	25000	125000
5	Spectrogram 1	1	0.5427	0.6281	25000	125000
6	Spectrogram 1	1	0.7006	0.7433	25000	125000
7	Spectrogram 1	1	0.8243	1.0035	25000	125000
8	Spectrogram 1	1	1.0633	1.1955	25000	125000
9	Spectrogram 1	1	1.2595	1.3321	25000	125000
10	Spectrogram 1	1	1.3918	1.4558	25000	125000
11	Spectrogram 1	1	1.5113	1.571	25000	125000
12	Spectrogram 1	1	1.6478	1.699	25000	125000
13	Spectrogram 1	1	1.763	1.8398	25000	125000
