Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1331	0.2313	25000	125000
3	Spectrogram 1	1	0.3593	0.5257	25000	125000
4	Spectrogram 1	1	0.547	0.6281	25000	125000
5	Spectrogram 1	1	0.6622	0.7774	25000	125000
6	Spectrogram 1	1	0.8243	0.9011	25000	125000
7	Spectrogram 1	1	0.9481	1.0803	25000	125000
8	Spectrogram 1	1	1.0974	1.1699	25000	125000
9	Spectrogram 1	1	1.1827	1.3235	25000	125000
10	Spectrogram 1	1	1.3406	1.3961	25000	125000
11	Spectrogram 1	1	1.4302	1.4899	25000	125000
12	Spectrogram 1	1	1.6393	1.6862	25000	125000
13	Spectrogram 1	1	1.7374	1.7801	25000	125000
14	Spectrogram 1	1	1.9379	1.9763	25000	125000
