Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1801	0.227	25000	125000
3	Spectrogram 1	1	0.2782	0.3422	25000	125000
4	Spectrogram 1	1	0.3849	0.4233	25000	125000
5	Spectrogram 1	1	0.4659	0.5171	25000	125000
6	Spectrogram 1	1	0.5726	0.6195	25000	125000
7	Spectrogram 1	1	1.0633	1.1102	25000	125000
8	Spectrogram 1	1	1.1699	1.2254	25000	125000
9	Spectrogram 1	1	1.2723	1.3235	25000	125000
10	Spectrogram 1	1	1.379	1.4387	25000	125000
11	Spectrogram 1	1	1.4814	1.5369	25000	125000
12	Spectrogram 1	1	1.5753	1.635	25000	125000
13	Spectrogram 1	1	1.6777	1.7459	25000	125000
