Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.227	0.2953	25000	125000
3	Spectrogram 1	1	0.355	0.4318	25000	125000
4	Spectrogram 1	1	0.5171	0.6153	25000	125000
5	Spectrogram 1	1	0.8371	0.9054	25000	125000
6	Spectrogram 1	1	0.9566	1.0675	25000	125000
7	Spectrogram 1	1	1.0974	1.1955	25000	125000
8	Spectrogram 1	1	1.3193	1.3918	25000	125000
9	Spectrogram 1	1	1.4985	1.5753	25000	125000
10	Spectrogram 1	1	1.8185	1.8867	25000	125000
