Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1118	0.227	25000	125000
3	Spectrogram 1	1	0.4574	0.5641	25000	125000
4	Spectrogram 1	1	0.7987	0.8841	25000	125000
5	Spectrogram 1	1	0.9182	0.9737	25000	125000
6	Spectrogram 1	1	1.1059	1.1443	25000	125000
7	Spectrogram 1	1	1.1955	1.2467	25000	125000
8	Spectrogram 1	1	1.4942	1.571	25000	125000
9	Spectrogram 1	1	1.6478	1.7161	25000	125000
10	Spectrogram 1	1	1.8398	1.9251	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
