Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1033	0.1715	25000	125000
3	Spectrogram 1	1	0.2355	0.4745	25000	125000
4	Spectrogram 1	1	0.5129	0.6366	25000	125000
5	Spectrogram 1	1	0.7006	0.9395	25000	125000
6	Spectrogram 1	1	0.9907	1.0889	25000	125000
7	Spectrogram 1	1	1.2766	1.4473	25000	125000
8	Spectrogram 1	1	1.4771	1.6009	25000	125000
9	Spectrogram 1	1	1.6393	1.763	25000	125000
10	Spectrogram 1	1	1.7801	1.8483	25000	125000
11	Spectrogram 1	1	1.8782	1.9465	25000	125000
