Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.2697	25000	125000
2	Spectrogram 1	1	0.291	0.3721	25000	125000
3	Spectrogram 1	1	0.3934	0.4745	25000	125000
4	Spectrogram 1	1	0.5001	0.7091	25000	125000
5	Spectrogram 1	1	0.7262	0.8926	25000	125000
6	Spectrogram 1	1	0.9353	1.0718	25000	125000
7	Spectrogram 1	1	1.123	1.2425	25000	125000
8	Spectrogram 1	1	1.2937	1.4558	25000	125000
9	Spectrogram 1	1	1.5113	1.6393	25000	125000
10	Spectrogram 1	1	1.6478	1.7801	25000	125000
11	Spectrogram 1	1	1.7929	1.8953	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
