Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1502	25000	125000
2	Spectrogram 1	1	0.6025	0.6451	25000	125000
3	Spectrogram 1	1	0.8499	0.8969	25000	125000
4	Spectrogram 1	1	0.931	0.9737	25000	125000
5	Spectrogram 1	1	0.9822	1.0505	25000	125000
6	Spectrogram 1	1	1.0889	1.1571	25000	125000
7	Spectrogram 1	1	1.2126	1.2553	25000	125000
8	Spectrogram 1	1	1.5539	1.6137	25000	125000
9	Spectrogram 1	1	1.6606	1.7203	25000	125000
10	Spectrogram 1	1	1.7673	1.8185	25000	125000
11	Spectrogram 1	1	1.8654	1.9166	25000	125000
12	Spectrogram 1	1	1.9593	1.9763	25000	125000
