Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1161	0.2441	25000	125000
3	Spectrogram 1	1	0.2697	0.4318	25000	125000
4	Spectrogram 1	1	0.4787	0.6025	25000	125000
5	Spectrogram 1	1	0.6494	0.7475	25000	125000
6	Spectrogram 1	1	0.9865	1.0462	25000	125000
7	Spectrogram 1	1	1.4089	1.5198	25000	125000
8	Spectrogram 1	1	1.571	1.6606	25000	125000
9	Spectrogram 1	1	1.7118	1.8227	25000	125000
10	Spectrogram 1	1	1.8611	1.9422	25000	125000
