Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0819	0.2398	25000	125000
2	Spectrogram 1	1	0.2654	0.355	25000	125000
3	Spectrogram 1	1	0.3721	0.4275	25000	125000
4	Spectrogram 1	1	0.4745	0.6153	25000	125000
5	Spectrogram 1	1	0.6579	0.7049	25000	125000
6	Spectrogram 1	1	0.7475	0.8286	25000	125000
7	Spectrogram 1	1	0.8414	0.9011	25000	125000
8	Spectrogram 1	1	0.9523	1.0206	25000	125000
9	Spectrogram 1	1	1.0633	1.123	25000	125000
10	Spectrogram 1	1	1.251	1.3833	25000	125000
11	Spectrogram 1	1	1.5539	1.6478	25000	125000
