Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1289	25000	125000
2	Spectrogram 1	1	0.1545	0.2995	25000	125000
3	Spectrogram 1	1	0.3251	0.4019	25000	125000
4	Spectrogram 1	1	0.4361	0.5214	25000	125000
5	Spectrogram 1	1	0.5555	0.6238	25000	125000
6	Spectrogram 1	1	0.8457	0.9267	25000	125000
7	Spectrogram 1	1	1.1187	1.1827	25000	125000
8	Spectrogram 1	1	1.3875	1.4771	25000	125000
9	Spectrogram 1	1	1.5241	1.6137	25000	125000
10	Spectrogram 1	1	1.6478	1.7203	25000	125000
11	Spectrogram 1	1	1.763	1.8227	25000	125000
12	Spectrogram 1	1	1.8611	1.9294	25000	125000
13	Spectrogram 1	1	1.9593	1.9763	25000	125000
