Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.0947	0.1758	25000	125000
3	Spectrogram 1	1	0.2057	0.2782	25000	125000
4	Spectrogram 1	1	0.3123	0.3977	25000	125000
5	Spectrogram 1	1	0.4233	0.4915	25000	125000
6	Spectrogram 1	1	0.5342	0.6195	25000	125000
7	Spectrogram 1	1	0.6537	0.7603	25000	125000
8	Spectrogram 1	1	0.7945	0.8585	25000	125000
9	Spectrogram 1	1	0.8798	1.0035	25000	125000
10	Spectrogram 1	1	1.0163	1.1827	25000	125000
11	Spectrogram 1	1	1.2041	1.3577	25000	125000
12	Spectrogram 1	1	1.3662	1.5198	25000	125000
13	Spectrogram 1	1	1.5497	1.6478	25000	125000
14	Spectrogram 1	1	1.6649	1.7545	25000	125000
15	Spectrogram 1	1	1.7758	1.8782	25000	125000
