Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.099	25000	125000
2	Spectrogram 1	1	0.1374	0.1843	25000	125000
3	Spectrogram 1	1	0.2355	0.2953	25000	125000
4	Spectrogram 1	1	0.4233	0.4787	25000	125000
5	Spectrogram 1	1	0.5257	0.5769	25000	125000
6	Spectrogram 1	1	0.6366	0.7091	25000	125000
7	Spectrogram 1	1	0.7561	0.8286	25000	125000
8	Spectrogram 1	1	0.867	0.9097	25000	125000
9	Spectrogram 1	1	0.9609	1.0462	25000	125000
10	Spectrogram 1	1	1.0803	1.1529	25000	125000
11	Spectrogram 1	1	1.1913	1.2382	25000	125000
12	Spectrogram 1	1	1.2809	1.3235	25000	125000
13	Spectrogram 1	1	1.3747	1.4174	25000	125000
14	Spectrogram 1	1	1.4686	1.5198	25000	125000
