Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1033	25000	125000
2	Spectrogram 1	1	0.1417	0.3507	25000	125000
3	Spectrogram 1	1	0.4105	0.5982	25000	125000
4	Spectrogram 1	1	0.6537	0.8243	25000	125000
5	Spectrogram 1	1	0.8542	1.0633	25000	125000
6	Spectrogram 1	1	1.1017	1.2595	25000	125000
7	Spectrogram 1	1	1.2809	1.3662	25000	125000
8	Spectrogram 1	1	1.3747	1.4601	25000	125000
9	Spectrogram 1	1	1.4899	1.5838	25000	125000
10	Spectrogram 1	1	1.5966	1.763	25000	125000
11	Spectrogram 1	1	1.7801	1.8739	25000	125000
12	Spectrogram 1	1	1.8867	1.9593	25000	125000
