Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0649	0.227	25000	125000
3	Spectrogram 1	1	0.2398	0.3422	25000	125000
4	Spectrogram 1	1	0.3678	0.4958	25000	125000
5	Spectrogram 1	1	0.5086	0.5854	25000	125000
6	Spectrogram 1	1	0.7902	1.0035	25000	125000
7	Spectrogram 1	1	1.0377	1.1785	25000	125000
8	Spectrogram 1	1	1.1998	1.3406	25000	125000
9	Spectrogram 1	1	1.3705	1.4985	25000	125000
10	Spectrogram 1	1	1.5283	1.6094	25000	125000
11	Spectrogram 1	1	1.7801	1.8825	25000	125000
12	Spectrogram 1	1	1.9379	1.9763	25000	125000
