Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1203	0.2483	25000	125000
3	Spectrogram 1	1	0.2654	0.3977	25000	125000
4	Spectrogram 1	1	0.4233	0.5214	25000	125000
5	Spectrogram 1	1	0.5385	0.6579	25000	125000
6	Spectrogram 1	1	0.6707	0.7774	25000	125000
7	Spectrogram 1	1	0.7945	0.931	25000	125000
8	Spectrogram 1	1	0.9523	1.0121	25000	125000
9	Spectrogram 1	1	1.0419	1.1955	25000	125000
10	Spectrogram 1	1	1.2126	1.2766	25000	125000
11	Spectrogram 1	1	1.2979	1.3406	25000	125000
12	Spectrogram 1	1	1.3833	1.4387	25000	125000
13	Spectrogram 1	1	1.4771	1.5241	25000	125000
14	Spectrogram 1	1	1.5582	1.6094	25000	125000
15	Spectrogram 1	1	1.6521	1.7374	25000	125000
16	Spectrogram 1	1	1.7502	1.8142	25000	125000
17	Spectrogram 1	1	1.8398	1.9763	25000	125000
