Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1886	0.2697	25000	125000
3	Spectrogram 1	1	0.2995	0.4233	25000	125000
4	Spectrogram 1	1	0.6707	0.7134	25000	125000
5	Spectrogram 1	1	0.7859	0.8414	25000	125000
6	Spectrogram 1	1	0.9011	0.9779	25000	125000
7	Spectrogram 1	1	1.0206	1.1785	25000	125000
8	Spectrogram 1	1	1.2851	1.3705	25000	125000
9	Spectrogram 1	1	1.4345	1.5027	25000	125000
10	Spectrogram 1	1	1.5625	1.7118	25000	125000
11	Spectrogram 1	1	1.8014	1.8611	25000	125000
