Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0947	0.1502	25000	125000
3	Spectrogram 1	1	0.2014	0.3166	25000	125000
4	Spectrogram 1	1	0.3251	0.4019	25000	125000
5	Spectrogram 1	1	0.5939	0.6494	25000	125000
6	Spectrogram 1	1	0.6835	0.7433	25000	125000
7	Spectrogram 1	1	0.7902	0.8798	25000	125000
8	Spectrogram 1	1	1.0035	1.1913	25000	125000
9	Spectrogram 1	1	1.2126	1.3193	25000	125000
10	Spectrogram 1	1	1.3491	1.4771	25000	125000
11	Spectrogram 1	1	1.507	1.6265	25000	125000
12	Spectrogram 1	1	1.8313	1.9123	25000	125000
