Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1758	25000	125000
2	Spectrogram 1	1	0.2099	0.3337	25000	125000
3	Spectrogram 1	1	0.3849	0.5299	25000	125000
4	Spectrogram 1	1	0.5598	0.7603	25000	125000
5	Spectrogram 1	1	0.7987	1.0078	25000	125000
6	Spectrogram 1	1	1.059	1.2382	25000	125000
7	Spectrogram 1	1	1.2638	1.4259	25000	125000
8	Spectrogram 1	1	1.4473	1.5881	25000	125000
9	Spectrogram 1	1	1.6265	1.8654	25000	125000
10	Spectrogram 1	1	1.9081	1.9763	25000	125000
