Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.4403	0.5342	25000	125000
3	Spectrogram 1	1	0.5598	0.7177	25000	125000
4	Spectrogram 1	1	0.739	0.9139	25000	125000
5	Spectrogram 1	1	0.9395	1.0761	25000	125000
6	Spectrogram 1	1	1.1017	1.251	25000	125000
7	Spectrogram 1	1	1.2723	1.3875	25000	125000
8	Spectrogram 1	1	1.4089	1.5795	25000	125000
9	Spectrogram 1	1	1.6137	1.7075	25000	125000
10	Spectrogram 1	1	1.7417	1.9251	25000	125000
11	Spectrogram 1	1	1.9507	1.9763	25000	125000
