Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1246	0.2867	25000	125000
3	Spectrogram 1	1	0.3081	0.3721	25000	125000
4	Spectrogram 1	1	0.4062	0.4702	25000	125000
5	Spectrogram 1	1	0.5257	0.739	25000	125000
6	Spectrogram 1	1	0.8414	0.9779	25000	125000
7	Spectrogram 1	1	0.9907	1.0675	25000	125000
8	Spectrogram 1	1	1.0889	1.2254	25000	125000
9	Spectrogram 1	1	1.2382	1.4345	25000	125000
10	Spectrogram 1	1	1.4601	1.5838	25000	125000
11	Spectrogram 1	1	1.6179	1.7502	25000	125000
12	Spectrogram 1	1	1.7673	1.8526	25000	125000
13	Spectrogram 1	1	1.8654	1.9763	25000	125000
