Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1502	0.3294	25000	125000
3	Spectrogram 1	1	0.3678	0.5385	25000	125000
4	Spectrogram 1	1	0.5683	0.6579	25000	125000
5	Spectrogram 1	1	0.7049	0.7859	25000	125000
6	Spectrogram 1	1	0.8286	0.9225	25000	125000
7	Spectrogram 1	1	0.9481	1.0462	25000	125000
8	Spectrogram 1	1	1.0675	1.1998	25000	125000
9	Spectrogram 1	1	1.2254	1.2809	25000	125000
10	Spectrogram 1	1	1.4174	1.5027	25000	125000
11	Spectrogram 1	1	1.5454	1.6307	25000	125000
