Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1417	25000	125000
2	Spectrogram 1	1	0.1673	0.2654	25000	125000
3	Spectrogram 1	1	0.2995	0.4446	25000	125000
4	Spectrogram 1	1	0.483	0.5385	25000	125000
5	Spectrogram 1	1	0.6025	0.8371	25000	125000
6	Spectrogram 1	1	0.8883	0.9566	25000	125000
7	Spectrogram 1	1	0.995	1.123	25000	125000
8	Spectrogram 1	1	1.1614	1.251	25000	125000
9	Spectrogram 1	1	1.6094	1.6734	25000	125000
10	Spectrogram 1	1	1.7075	1.7587	25000	125000
