Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1971	0.2569	25000	125000
2	Spectrogram 1	1	0.419	0.4873	25000	125000
3	Spectrogram 1	1	0.5257	0.5939	25000	125000
4	Spectrogram 1	1	0.6366	0.7134	25000	125000
5	Spectrogram 1	1	0.7433	0.8542	25000	125000
6	Spectrogram 1	1	0.9011	1.0377	25000	125000
7	Spectrogram 1	1	1.059	1.1486	25000	125000
8	Spectrogram 1	1	1.1742	1.2681	25000	125000
9	Spectrogram 1	1	1.2894	1.3961	25000	125000
10	Spectrogram 1	1	1.4174	1.5241	25000	125000
11	Spectrogram 1	1	1.5497	1.6179	25000	125000
12	Spectrogram 1	1	1.6649	1.763	25000	125000
13	Spectrogram 1	1	1.7886	1.8611	25000	125000
14	Spectrogram 1	1	1.8995	1.9763	25000	125000
