Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0947	0.2782	25000	125000
3	Spectrogram 1	1	0.3209	0.4019	25000	125000
4	Spectrogram 1	1	0.4489	0.5598	25000	125000
5	Spectrogram 1	1	0.7091	0.8841	25000	125000
6	Spectrogram 1	1	0.9139	1.0761	25000	125000
7	Spectrogram 1	1	1.1017	1.1955	25000	125000
8	Spectrogram 1	1	1.3193	1.4814	25000	125000
9	Spectrogram 1	1	1.507	1.6179	25000	125000
10	Spectrogram 1	1	1.6521	1.7203	25000	125000
11	Spectrogram 1	1	1.7715	1.9294	25000	125000
12	Spectrogram 1	1	1.9678	1.9763	25000	125000
