Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1203	0.2569	25000	125000
3	Spectrogram 1	1	0.2953	0.3635	25000	125000
4	Spectrogram 1	1	0.4147	0.4873	25000	125000
5	Spectrogram 1	1	0.5299	0.6963	25000	125000
6	Spectrogram 1	1	0.7305	0.8883	25000	125000
7	Spectrogram 1	1	0.9523	1.1102	25000	125000
8	Spectrogram 1	1	1.1486	1.3406	25000	125000
9	Spectrogram 1	1	1.3875	1.5753	25000	125000
10	Spectrogram 1	1	1.6094	1.6905	25000	125000
11	Spectrogram 1	1	1.7374	1.8654	25000	125000
12	Spectrogram 1	1	1.9123	1.955	25000	125000
