Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3763	0.4275	25000	125000
2	Spectrogram 1	1	0.4915	0.5427	25000	125000
3	Spectrogram 1	1	0.5982	0.6622	25000	125000
4	Spectrogram 1	1	0.7134	0.7603	25000	125000
5	Spectrogram 1	1	0.7945	0.8414	25000	125000
6	Spectrogram 1	1	0.8926	0.9566	25000	125000
7	Spectrogram 1	1	0.9993	1.0462	25000	125000
8	Spectrogram 1	1	1.0718	1.1358	25000	125000
9	Spectrogram 1	1	1.1742	1.2169	25000	125000
10	Spectrogram 1	1	1.2595	1.3022	25000	125000
11	Spectrogram 1	1	1.4174	1.4729	25000	125000
12	Spectrogram 1	1	1.5155	1.571	25000	125000
13	Spectrogram 1	1	1.6137	1.6819	25000	125000
