Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1118	0.1673	25000	125000
2	Spectrogram 1	1	0.3123	0.3977	25000	125000
3	Spectrogram 1	1	0.419	0.4958	25000	125000
4	Spectrogram 1	1	0.5299	0.7134	25000	125000
5	Spectrogram 1	1	0.7347	0.9267	25000	125000
6	Spectrogram 1	1	0.9481	1.0931	25000	125000
7	Spectrogram 1	1	1.2681	1.3491	25000	125000
8	Spectrogram 1	1	1.4473	1.5923	25000	125000
9	Spectrogram 1	1	1.6094	1.8313	25000	125000
10	Spectrogram 1	1	1.8483	1.9721	25000	125000
