Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2697	0.5171	25000	125000
2	Spectrogram 1	1	0.5513	0.5982	25000	125000
3	Spectrogram 1	1	0.6409	0.7091	25000	125000
4	Spectrogram 1	1	0.7347	0.8457	25000	125000
5	Spectrogram 1	1	0.867	0.9865	25000	125000
6	Spectrogram 1	1	1.0035	1.0803	25000	125000
7	Spectrogram 1	1	1.1059	1.1955	25000	125000
8	Spectrogram 1	1	1.2126	1.3449	25000	125000
9	Spectrogram 1	1	1.3662	1.5411	25000	125000
10	Spectrogram 1	1	1.6393	1.7331	25000	125000
11	Spectrogram 1	1	1.7715	1.8953	25000	125000
12	Spectrogram 1	1	1.9251	1.9763	25000	125000
