Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.2825	25000	125000
2	Spectrogram 1	1	0.3123	0.5257	25000	125000
3	Spectrogram 1	1	0.5555	0.6878	25000	125000
4	Spectrogram 1	1	0.7134	0.8585	25000	125000
5	Spectrogram 1	1	0.8755	1.0078	25000	125000
6	Spectrogram 1	1	1.0291	1.1401	25000	125000
7	Spectrogram 1	1	1.1785	1.2638	25000	125000
8	Spectrogram 1	1	1.2809	1.4771	25000	125000
9	Spectrogram 1	1	1.4942	1.5753	25000	125000
10	Spectrogram 1	1	1.6179	1.699	25000	125000
11	Spectrogram 1	1	1.7246	1.8569	25000	125000
12	Spectrogram 1	1	1.8782	1.955	25000	125000
