Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1843	0.2825	25000	125000
3	Spectrogram 1	1	0.3123	0.4147	25000	125000
4	Spectrogram 1	1	0.4787	0.5811	25000	125000
5	Spectrogram 1	1	0.6067	0.6963	25000	125000
6	Spectrogram 1	1	0.7091	0.7475	25000	125000
7	Spectrogram 1	1	0.8115	0.9054	25000	125000
8	Spectrogram 1	1	1.0035	1.1102	25000	125000
9	Spectrogram 1	1	1.2979	1.3705	25000	125000
10	Spectrogram 1	1	1.4686	1.5881	25000	125000
11	Spectrogram 1	1	1.5966	1.7374	25000	125000
