Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1801	25000	125000
2	Spectrogram 1	1	0.2142	0.3721	25000	125000
3	Spectrogram 1	1	0.3891	0.6409	25000	125000
4	Spectrogram 1	1	0.6494	0.8627	25000	125000
5	Spectrogram 1	1	0.9011	1.0163	25000	125000
6	Spectrogram 1	1	1.0505	1.1315	25000	125000
7	Spectrogram 1	1	1.1443	1.315	25000	125000
8	Spectrogram 1	1	1.3491	1.5155	25000	125000
9	Spectrogram 1	1	1.5539	1.7203	25000	125000
10	Spectrogram 1	1	1.7587	1.9763	25000	125000
