Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1118	25000	125000
2	Spectrogram 1	1	0.1545	0.1971	25000	125000
3	Spectrogram 1	1	0.2441	0.2867	25000	125000
4	Spectrogram 1	1	0.3337	0.3721	25000	125000
5	Spectrogram 1	1	0.5129	0.5513	25000	125000
6	Spectrogram 1	1	0.5939	0.6366	25000	125000
7	Spectrogram 1	1	0.7731	0.8243	25000	125000
8	Spectrogram 1	1	0.8627	0.9097	25000	125000
9	Spectrogram 1	1	0.9566	0.9993	25000	125000
10	Spectrogram 1	1	1.0505	1.0974	25000	125000
11	Spectrogram 1	1	1.1486	1.187	25000	125000
12	Spectrogram 1	1	1.2425	1.2894	25000	125000
13	Spectrogram 1	1	1.3449	1.379	25000	125000
14	Spectrogram 1	1	1.9593	1.9763	25000	125000
