Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0734	0.1886	25000	125000
3	Spectrogram 1	1	0.2099	0.3934	25000	125000
4	Spectrogram 1	1	0.5043	0.6537	25000	125000
5	Spectrogram 1	1	0.6835	0.8457	25000	125000
6	Spectrogram 1	1	0.8755	0.9566	25000	125000
7	Spectrogram 1	1	0.995	1.1571	25000	125000
8	Spectrogram 1	1	1.187	1.3235	25000	125000
9	Spectrogram 1	1	1.3577	1.4857	25000	125000
10	Spectrogram 1	1	1.5155	1.6179	25000	125000
11	Spectrogram 1	1	1.6563	1.7459	25000	125000
12	Spectrogram 1	1	1.7971	1.9635	25000	125000
