Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0649	0.1331	25000	125000
3	Spectrogram 1	1	0.163	0.3422	25000	125000
4	Spectrogram 1	1	0.3507	0.4787	25000	125000
5	Spectrogram 1	1	0.5001	0.6281	25000	125000
6	Spectrogram 1	1	0.6409	0.7817	25000	125000
7	Spectrogram 1	1	0.7945	0.8841	25000	125000
8	Spectrogram 1	1	0.9011	0.9822	25000	125000
9	Spectrogram 1	1	1.0035	1.0803	25000	125000
10	Spectrogram 1	1	1.1145	1.1827	25000	125000
11	Spectrogram 1	1	1.2211	1.3577	25000	125000
12	Spectrogram 1	1	1.3747	1.5198	25000	125000
13	Spectrogram 1	1	1.5454	1.6179	25000	125000
14	Spectrogram 1	1	1.6435	1.8185	25000	125000
15	Spectrogram 1	1	1.8526	1.9465	25000	125000
16	Spectrogram 1	1	1.9678	1.9763	25000	125000
