Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0819	0.1545	25000	125000
3	Spectrogram 1	1	0.1715	0.2526	25000	125000
4	Spectrogram 1	1	0.3763	0.4318	25000	125000
5	Spectrogram 1	1	0.4617	0.7305	25000	125000
6	Spectrogram 1	1	0.7518	0.8286	25000	125000
7	Spectrogram 1	1	0.8457	0.9438	25000	125000
8	Spectrogram 1	1	1.0889	1.2254	25000	125000
9	Spectrogram 1	1	1.2467	1.2979	25000	125000
10	Spectrogram 1	1	1.4302	1.5539	25000	125000
11	Spectrogram 1	1	1.5753	1.6734	25000	125000
12	Spectrogram 1	1	1.6947	1.8142	25000	125000
