Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1673	0.4019	25000	125000
2	Spectrogram 1	1	0.4233	0.5086	25000	125000
3	Spectrogram 1	1	0.5299	0.6153	25000	125000
4	Spectrogram 1	1	0.6366	0.8115	25000	125000
5	Spectrogram 1	1	0.8286	0.9097	25000	125000
6	Spectrogram 1	1	0.9438	1.0206	25000	125000
7	Spectrogram 1	1	1.0633	1.1145	25000	125000
8	Spectrogram 1	1	1.2851	1.4857	25000	125000
9	Spectrogram 1	1	1.5155	1.635	25000	125000
10	Spectrogram 1	1	1.6691	1.8014	25000	125000
11	Spectrogram 1	1	1.827	1.9081	25000	125000
12	Spectrogram 1	1	1.9379	1.9763	25000	125000
