Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1459	25000	125000
2	Spectrogram 1	1	0.1715	0.3379	25000	125000
3	Spectrogram 1	1	0.3763	0.4787	25000	125000
4	Spectrogram 1	1	0.5043	0.6025	25000	125000
5	Spectrogram 1	1	0.6494	0.7049	25000	125000
6	Spectrogram 1	1	0.7561	0.8627	25000	125000
7	Spectrogram 1	1	0.8926	0.9523	25000	125000
8	Spectrogram 1	1	0.9993	1.0931	25000	125000
9	Spectrogram 1	1	1.123	1.1998	25000	125000
10	Spectrogram 1	1	1.5283	1.5923	25000	125000
11	Spectrogram 1	1	1.6435	1.7075	25000	125000
