Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.099	25000	125000
2	Spectrogram 1	1	0.6366	0.7006	25000	125000
3	Spectrogram 1	1	0.739	0.8243	25000	125000
4	Spectrogram 1	1	0.8329	0.995	25000	125000
5	Spectrogram 1	1	1.0035	1.1699	25000	125000
6	Spectrogram 1	1	1.1827	1.3406	25000	125000
7	Spectrogram 1	1	1.3534	1.4174	25000	125000
8	Spectrogram 1	1	1.4259	1.5241	25000	125000
9	Spectrogram 1	1	1.5539	1.763	25000	125000
10	Spectrogram 1	1	1.8654	1.9294	25000	125000
11	Spectrogram 1	1	1.9465	1.9763	25000	125000
