Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1673	25000	125000
2	Spectrogram 1	1	0.1886	0.3337	25000	125000
3	Spectrogram 1	1	0.355	0.4659	25000	125000
4	Spectrogram 1	1	0.4873	0.5299	25000	125000
5	Spectrogram 1	1	0.5854	0.6835	25000	125000
6	Spectrogram 1	1	0.7902	1.059	25000	125000
7	Spectrogram 1	1	1.0761	1.2467	25000	125000
8	Spectrogram 1	1	1.2766	1.3278	25000	125000
9	Spectrogram 1	1	1.443	1.5241	25000	125000
10	Spectrogram 1	1	1.5582	1.7417	25000	125000
11	Spectrogram 1	1	1.7587	1.9593	25000	125000
