Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1715	0.2739	25000	125000
3	Spectrogram 1	1	0.3038	0.3593	25000	125000
4	Spectrogram 1	1	0.419	0.5939	25000	125000
5	Spectrogram 1	1	0.6281	0.7134	25000	125000
6	Spectrogram 1	1	0.7518	0.9225	25000	125000
7	Spectrogram 1	1	0.9395	1.1102	25000	125000
8	Spectrogram 1	1	1.1358	1.2211	25000	125000
9	Spectrogram 1	1	1.2681	1.3321	25000	125000
10	Spectrogram 1	1	1.3961	1.4729	25000	125000
11	Spectrogram 1	1	1.6094	1.6563	25000	125000
12	Spectrogram 1	1	1.7715	1.891	25000	125000
