Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1929	25000	125000
2	Spectrogram 1	1	0.3081	0.5171	25000	125000
3	Spectrogram 1	1	0.6537	0.7817	25000	125000
4	Spectrogram 1	1	0.8414	1.0718	25000	125000
5	Spectrogram 1	1	1.187	1.3193	25000	125000
6	Spectrogram 1	1	1.3534	1.4174	25000	125000
7	Spectrogram 1	1	1.4387	1.5454	25000	125000
8	Spectrogram 1	1	1.5667	1.6819	25000	125000
9	Spectrogram 1	1	1.7118	1.7502	25000	125000
10	Spectrogram 1	1	1.9422	1.9763	25000	125000
