Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.2398	25000	125000
2	Spectrogram 1	1	0.2654	0.3422	25000	125000
3	Spectrogram 1	1	0.3849	0.4446	25000	125000
4	Spectrogram 1	1	0.4915	0.6537	25000	125000
5	Spectrogram 1	1	0.6835	0.8499	25000	125000
6	Spectrogram 1	1	0.8841	0.9779	25000	125000
7	Spectrogram 1	1	1.0163	1.0846	25000	125000
8	Spectrogram 1	1	1.1571	1.2169	25000	125000
9	Spectrogram 1	1	1.2766	1.3577	25000	125000
10	Spectrogram 1	1	1.4217	1.4985	25000	125000
11	Spectrogram 1	1	1.5582	1.635	25000	125000
12	Spectrogram 1	1	1.699	1.8611	25000	125000
13	Spectrogram 1	1	1.8995	1.9763	25000	125000
