Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.2313	0.3294	25000	125000
3	Spectrogram 1	1	0.3593	0.5214	25000	125000
4	Spectrogram 1	1	0.5683	0.6323	25000	125000
5	Spectrogram 1	1	0.7134	0.8201	25000	125000
6	Spectrogram 1	1	0.8755	0.9651	25000	125000
7	Spectrogram 1	1	1.0334	1.187	25000	125000
8	Spectrogram 1	1	1.2083	1.2979	25000	125000
9	Spectrogram 1	1	1.5241	1.6947	25000	125000
10	Spectrogram 1	1	1.7161	1.8099	25000	125000
11	Spectrogram 1	1	1.8355	1.8995	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
