Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1801	25000	125000
2	Spectrogram 1	1	0.2142	0.2825	25000	125000
3	Spectrogram 1	1	0.3038	0.4403	25000	125000
4	Spectrogram 1	1	0.4617	0.5726	25000	125000
5	Spectrogram 1	1	0.611	0.7561	25000	125000
6	Spectrogram 1	1	0.7731	1.0249	25000	125000
7	Spectrogram 1	1	1.0761	1.2467	25000	125000
8	Spectrogram 1	1	1.2894	1.4131	25000	125000
9	Spectrogram 1	1	1.4686	1.5369	25000	125000
10	Spectrogram 1	1	1.5923	1.7886	25000	125000
11	Spectrogram 1	1	1.8227	1.9763	25000	125000
