Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.2654	0.4019	25000	125000
3	Spectrogram 1	1	0.4702	0.5129	25000	125000
4	Spectrogram 1	1	0.6238	0.7219	25000	125000
5	Spectrogram 1	1	0.803	0.8798	25000	125000
6	Spectrogram 1	1	1.2553	1.3406	25000	125000
7	Spectrogram 1	1	1.4046	1.4899	25000	125000
8	Spectrogram 1	1	1.5497	1.6905	25000	125000
9	Spectrogram 1	1	1.7331	1.8313	25000	125000
10	Spectrogram 1	1	1.8654	1.9465	25000	125000
