Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.163	25000	125000
2	Spectrogram 1	1	0.1929	0.2995	25000	125000
3	Spectrogram 1	1	0.3251	0.3977	25000	125000
4	Spectrogram 1	1	0.4233	0.5001	25000	125000
5	Spectrogram 1	1	0.5342	0.5897	25000	125000
6	Spectrogram 1	1	0.6281	0.6921	25000	125000
7	Spectrogram 1	1	0.7347	0.7817	25000	125000
8	Spectrogram 1	1	0.8286	0.8713	25000	125000
9	Spectrogram 1	1	0.9438	0.9907	25000	125000
10	Spectrogram 1	1	1.0505	1.0974	25000	125000
11	Spectrogram 1	1	1.1614	1.2041	25000	125000
12	Spectrogram 1	1	1.2638	1.3022	25000	125000
13	Spectrogram 1	1	1.5113	1.571	25000	125000
14	Spectrogram 1	1	1.7459	1.8014	25000	125000
