Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1161	0.1758	25000	125000
3	Spectrogram 1	1	0.2099	0.2782	25000	125000
4	Spectrogram 1	1	0.4105	0.4531	25000	125000
5	Spectrogram 1	1	0.6835	0.7475	25000	125000
6	Spectrogram 1	1	0.7987	0.8883	25000	125000
7	Spectrogram 1	1	1.0249	1.1358	25000	125000
8	Spectrogram 1	1	1.4345	1.5582	25000	125000
9	Spectrogram 1	1	1.6051	1.7033	25000	125000
10	Spectrogram 1	1	1.7502	1.8569	25000	125000
11	Spectrogram 1	1	1.8995	1.9763	25000	125000
