Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0691	0.1886	25000	125000
3	Spectrogram 1	1	0.1971	0.4787	25000	125000
4	Spectrogram 1	1	0.4958	0.6281	25000	125000
5	Spectrogram 1	1	0.6409	0.7262	25000	125000
6	Spectrogram 1	1	0.7475	0.8414	25000	125000
7	Spectrogram 1	1	0.8585	0.9267	25000	125000
8	Spectrogram 1	1	0.9566	1.059	25000	125000
9	Spectrogram 1	1	1.0761	1.1699	25000	125000
10	Spectrogram 1	1	1.1955	1.315	25000	125000
11	Spectrogram 1	1	1.3321	1.4515	25000	125000
12	Spectrogram 1	1	1.4686	1.6051	25000	125000
13	Spectrogram 1	1	1.6179	1.7417	25000	125000
14	Spectrogram 1	1	1.763	1.8697	25000	125000
15	Spectrogram 1	1	1.8782	1.9763	25000	125000
