Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.0905	25000	125000
2	Spectrogram 1	1	0.1374	0.1886	25000	125000
3	Spectrogram 1	1	0.2313	0.3379	25000	125000
4	Spectrogram 1	1	0.3806	0.4233	25000	125000
5	Spectrogram 1	1	0.4745	0.5257	25000	125000
6	Spectrogram 1	1	0.5726	0.6238	25000	125000
7	Spectrogram 1	1	0.6579	0.7731	25000	125000
8	Spectrogram 1	1	0.8073	0.9694	25000	125000
9	Spectrogram 1	1	0.995	1.0718	25000	125000
10	Spectrogram 1	1	1.1017	1.1742	25000	125000
11	Spectrogram 1	1	1.2126	1.2681	25000	125000
12	Spectrogram 1	1	1.3065	1.4174	25000	125000
13	Spectrogram 1	1	1.4387	1.4942	25000	125000
14	Spectrogram 1	1	1.5454	1.6009	25000	125000
15	Spectrogram 1	1	1.6521	1.7971	25000	125000
16	Spectrogram 1	1	1.8398	1.955	25000	125000
