Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0819	0.1545	25000	125000
3	Spectrogram 1	1	0.3849	0.5129	25000	125000
4	Spectrogram 1	1	0.5299	0.6195	25000	125000
5	Spectrogram 1	1	0.6409	0.7817	25000	125000
6	Spectrogram 1	1	0.803	0.931	25000	125000
7	Spectrogram 1	1	0.9481	1.0931	25000	125000
8	Spectrogram 1	1	1.1187	1.2126	25000	125000
9	Spectrogram 1	1	1.251	1.3449	25000	125000
10	Spectrogram 1	1	1.4046	1.7033	25000	125000
11	Spectrogram 1	1	1.7118	1.9081	25000	125000
12	Spectrogram 1	1	1.9294	1.9763	25000	125000
